 tdata       pcdata
1173657600000000000.00 103866.10844803
1173744000000000000.00 102736.88140452
1173830400000000000.00 102476.71823172
1173916800000000000.00 103916.67415040
1174003200000000000.00 101233.65078737
1174089600000000000.00 101564.81187091
1174176000000000000.00 104187.06208686
1174262400000000000.00 105781.49272022
1174348800000000000.00 104590.67720295
1174435200000000000.00 100343.55728093
1174521600000000000.00 104384.60128391
1174608000000000000.00 101944.58599450
1174694400000000000.00 108391.93733815
1174780800000000000.00 108790.14626264
1174867200000000000.00 108971.02409718
1174953600000000000.00 108938.42048896
1175040000000000000.00 111298.78969716
1175126400000000000.00 105910.34673133
1175212800000000000.00 103787.37912831
1175299200000000000.00 105515.98814812
1175385600000000000.00 106727.95951498
1175472000000000000.00 107690.54393065
1175558400000000000.00 107384.76128008
1175644800000000000.00 102539.32706559
1175731200000000000.00 106034.10021434
1175817600000000000.00 105714.14602016
1175904000000000000.00 105657.02643799
1175990400000000000.00 106252.96887448
1176076800000000000.00 106112.79397380
1176163200000000000.00 105981.47694781
1176249600000000000.00 105481.47879358
1176336000000000000.00 102321.17853020
1176422400000000000.00 105547.18812106
1176508800000000000.00 106905.23148061
1176595200000000000.00 103766.65155268
1176681600000000000.00 105605.71842173
1176768000000000000.00 106866.31719438
1176854400000000000.00 105419.60699537
1176940800000000000.00 102639.05392991
1177027200000000000.00 103847.32439049
1177113600000000000.00 107102.83718741
1177200000000000000.00 105417.85434964
1177286400000000000.00 99624.22506810
1177372800000000000.00 107545.30385650
1177459200000000000.00 107634.81623942
1177545600000000000.00 103007.97142928
1177632000000000000.00 103425.96693021
1177718400000000000.00 104616.35125120
1177804800000000000.00 103574.06071622
1177891200000000000.00 105205.80384772
1177977600000000000.00 102924.81036475
1178064000000000000.00 105965.06320845
1178150400000000000.00 105770.75285213
1178236800000000000.00 104047.44188784
1178323200000000000.00 104802.88800436
1178409600000000000.00 101099.37370652
1178496000000000000.00 102712.65341117
1178582400000000000.00 104474.19878949
1178668800000000000.00 104057.56033236
1178755200000000000.00 98901.61669491
1178841600000000000.00 102941.65561810
1178928000000000000.00 102729.49872810
1179014400000000000.00 102899.54905113
1179100800000000000.00 100392.25752801
1179187200000000000.00 102268.35434617
1179273600000000000.00 102680.49550398
1179360000000000000.00 103103.63857208
1179446400000000000.00 104470.15835802
1179532800000000000.00 105667.07948141
1179619200000000000.00 103051.61896887
1179705600000000000.00 104536.28320129
1179792000000000000.00 101587.62392291
1179878400000000000.00 102647.59089811
1179964800000000000.00 100818.11745797
1180051200000000000.00 101836.03019367
1180137600000000000.00 101861.87316955
1180224000000000000.00 98911.90429160
1180310400000000000.00 99963.85876442
1180396800000000000.00 102108.90714048
1180483200000000000.00 101772.80978003
1180569600000000000.00 96637.44549945
1180656000000000000.00 102035.03933477
1180742400000000000.00 99330.70632905
1180828800000000000.00 100433.75345141
1180915200000000000.00 101789.33888986
1181001600000000000.00 102739.74576325
1181088000000000000.00 101554.96197829
1181174400000000000.00 101856.72570532
1181260800000000000.00 104660.02252992
1181347200000000000.00 98553.78337608
1181433600000000000.00 100897.01704055
1181520000000000000.00 100336.36253204
1181606400000000000.00 98555.29150712
1181692800000000000.00 103578.76651515
1181779200000000000.00 101400.54828040
1181865600000000000.00 100972.71845927
1181952000000000000.00 104830.49300033
1182038400000000000.00 102648.29640215
1182124800000000000.00 103091.58297406
1182211200000000000.00 98940.39534531
1182297600000000000.00 100171.76270176
1182384000000000000.00 101983.04803754
1182470400000000000.00 100207.35281860
1182556800000000000.00 103187.76110076
1182643200000000000.00 106746.50638837
1182729600000000000.00 107197.23804086
1182816000000000000.00 105957.91142705
1182902400000000000.00 103986.51224897
1182988800000000000.00 97536.35038517
1183075200000000000.00 106274.08398786
1183161600000000000.00 107649.61123645
1183248000000000000.00 107418.67374981
1183334400000000000.00 107489.66360887
