 tdata       pcdata
1176508800000000000.00 -395.15993109
1176595200000000000.00 -914.90118360
1176681600000000000.00   2.62131222
1176768000000000000.00 -354.20268151
1176854400000000000.00 -748.19495633
1176940800000000000.00 -610.64900368
1177027200000000000.00 -451.40612644
1177113600000000000.00 -34.53681083
1177200000000000000.00 -162.72093262
1177286400000000000.00 -97.08712869
1177372800000000000.00 -194.79467330
1177459200000000000.00 -543.81996281
1177545600000000000.00 -451.02256552
1177632000000000000.00 -975.24384152
1177718400000000000.00 -658.12672963
1177804800000000000.00 -642.14233062
1177891200000000000.00 -289.58364163
1177977600000000000.00 -101.34922984
1178064000000000000.00  13.03430747
1178150400000000000.00 -404.53011457
1178236800000000000.00 -19.05875017
1178323200000000000.00 376.75067152
1178409600000000000.00 -654.16248735
1178496000000000000.00 -347.75138894
1178582400000000000.00 -528.61111514
1178668800000000000.00 -710.23690302
1178755200000000000.00 -1001.27513300
1178841600000000000.00 -1286.43499430
1178928000000000000.00 -427.91116294
1179014400000000000.00 -651.31213538
1179100800000000000.00  30.99997543
1179187200000000000.00 -588.23103438
1179273600000000000.00  53.28074785
1179360000000000000.00 406.68242469
1179446400000000000.00 699.36414714
1179532800000000000.00 -369.42947703
1179619200000000000.00 -214.43900857
1179705600000000000.00  89.81246313
1179792000000000000.00 -443.83109589
1179878400000000000.00 -193.07869734
1179964800000000000.00 -334.76250844
1180051200000000000.00 -764.15712054
1180137600000000000.00 -704.33913139
1180224000000000000.00 -678.26863967
1180310400000000000.00 -258.97700467
1180396800000000000.00 -669.11439680
1180483200000000000.00 -552.53155176
1180569600000000000.00 -460.90185608
1180656000000000000.00 -218.22097738
1180742400000000000.00 -109.41066548
1180828800000000000.00 -496.80201263
1180915200000000000.00 341.99910979
1181001600000000000.00 377.79757903
1181088000000000000.00 498.44407695
1181174400000000000.00 -386.13086803
1181260800000000000.00 627.17721988
1181347200000000000.00 -253.43121725
1181433600000000000.00 -436.32126731
1181520000000000000.00  98.12878274
1181606400000000000.00 -37.45712119
1181692800000000000.00 150.73692946
1181779200000000000.00 -162.73425286
1181865600000000000.00 -570.16615557
1181952000000000000.00 149.09884059
1182038400000000000.00 -160.61400783
1182124800000000000.00 206.99807279
1182211200000000000.00 -360.43136803
1182297600000000000.00 251.26298393
1182384000000000000.00 -71.71206327
1182470400000000000.00  52.86297720
1182556800000000000.00  86.89398091
1182643200000000000.00 232.41736525
1182729600000000000.00 502.67059393
1182816000000000000.00 199.24656415
1182902400000000000.00 299.31748495
1182988800000000000.00 -43.26309765
1183075200000000000.00 -67.58793976
1183161600000000000.00  34.77517820
1183248000000000000.00 364.23390075
1183334400000000000.00 394.87643890
1183420800000000000.00 -25.64535269
1183507200000000000.00 135.98950375
1183593600000000000.00 -114.13361818
1183680000000000000.00  -4.63646103
1183766400000000000.00  79.32597152
1183852800000000000.00 622.24139044
1183939200000000000.00  74.27458363
1184025600000000000.00  13.98108252
1184112000000000000.00 -798.78152433
1184198400000000000.00 279.44192314
1184284800000000000.00 234.78998006
1184371200000000000.00 595.29865089
1184457600000000000.00 991.38466372
1184544000000000000.00 553.00913317
1184630400000000000.00 422.39372178
1184716800000000000.00  43.32372899
1184803200000000000.00 -29.96850856
1184889600000000000.00 -398.12402216
1184976000000000000.00 330.24814589
1185062400000000000.00 146.97839804
1185148800000000000.00 -408.64422498
1185235200000000000.00 118.57092047
1185321600000000000.00 -296.97624272
1185408000000000000.00 -191.94017243
1185494400000000000.00 457.77717657
1185580800000000000.00 295.97611693
1185667200000000000.00 -244.12721540
1185753600000000000.00   6.76775574
1185840000000000000.00 -155.09298229
1185926400000000000.00 -334.33055731
1186012800000000000.00 157.84450262
1186099200000000000.00 319.24599360
1186185600000000000.00 -28.88679541
1186272000000000000.00 -476.02942329
1186358400000000000.00 -46.33631935
1186444800000000000.00 -63.99172399
1186531200000000000.00 -387.46849842
1186617600000000000.00 581.25202580
1186704000000000000.00 601.98628027
1186790400000000000.00 124.28340461
1186876800000000000.00 519.45991712
1186963200000000000.00 161.17860257
1187049600000000000.00 -85.33232126
1187136000000000000.00 -229.56256521
1187222400000000000.00 -71.59623270
1187308800000000000.00 -136.07965915
1187395200000000000.00 -310.24184196
1187481600000000000.00 188.54515142
1187568000000000000.00 233.81751781
1187654400000000000.00 288.05438189
